id,author
1301.2342v2,Jingjin Yu
1301.3758v2,Vikas Dhiman
1301.3758v2,Julian Ryde
1301.3758v2,Jason J. Corso
1301.4394v1,Lael U. Odhner
1301.4394v1,Leif P. Jentoft
1301.4394v1,Mark R. Claffee
1301.4394v1,Nicholas Corson
1301.4394v1,Yaroslav Tenzer
1301.4394v1,Raymond R. Ma
1301.4394v1,Martin Buehler
1301.4394v1,Robert Kohout
1301.4394v1,Robert D. Howe
1301.4394v1,Aaron M. Dollar
1301.4072v1,Zijia Li
1301.4072v1,Josef Schicho
1301.6022v1,A. Romero-Garces
1301.6022v1,L. J. Manso
1301.6022v1,Marco A. Gutierez
1301.6022v1,R. Cintas
1301.6022v1,P. Bustos
1301.6662v1,Hamidreza Chitsaz
1301.7190v1,Marco Frigerio
1301.7190v1,Jonas Buchli
1301.7190v1,Darwin G. Caldwell
1301.7482v1,Austin Jones
1301.7482v1,Mac Schwager
1301.7482v1,Calin Belta
1302.0450v2,Fu Lin
1302.0450v2,Makan Fardad
1302.0450v2,Mihailo R. Jovanović
1302.3857v1,Philip Dames
1302.3857v1,Vijay Kumar
1302.4858v1,Mohammad Shahzad
1302.4858v1,Félix Mora-Camino
1302.4858v1,Jules Ghislain Slama
1302.4858v1,Karim Achaibou
1302.5082v1,Christian Schlegel
1302.5082v1,Ulrik P. Schultz
1302.5082v1,Serge Stinckwich
1302.5085v1,Piotr Trojanek
1302.5521v1,Mikael Moghadam
1302.5521v1,David Johan Christensen
1302.5521v1,David Brandt
1302.5521v1,Ulrik Pagh Schultz
1302.6149v1,Monia Anderson
1302.6149v1,Chris Crawford
1302.6149v1,Paul Kilgo
1302.6149v1,Megan Stanforth
1302.6436v1,Arne Nordmann
1302.6436v1,Sebastian Wrede
1302.7314v1,Kevin Galloway
1302.7314v1,Koushil Sreenath
1302.7314v1,Aaron D. Ames
1302.7314v1,J. W. Grizzle
1303.0066v1,Markus Klotzbücher
1303.0066v1,Geoffrey Biggs
1303.0066v1,Herman Bruyninckx
1303.2792v1,Walid Taha
1303.2792v1,Roland Philippsen
1303.2912v3,Roger Frigola
1303.2912v3,Carl Edward Rasmussen
1303.3533v1,Mária Svoreňová
1303.3533v1,Ivana Černá
1303.3533v1,Calin Belta
1303.3592v1,Maxim Makatchev
1303.3592v1,Reid Simmons
1303.3592v1,Majd Sakr
1303.3592v1,Micheline Ziadee
1303.3679v1,Jana Tumova
1303.3679v1,Luis I. Reyes Castro
1303.3679v1,Sertac Karaman
1303.3679v1,Emilio Frazzoli
1303.3679v1,Daniela Rus
1303.4296v1,Juan Francisco Inglés-Romero
1303.4296v1,Alex Lotz
1303.4296v1,Cristina Vicente Chicote
1303.4296v1,Christian Schlegel
1303.6170v1,Brandon Jones
1303.6170v1,Mark Campbell
1303.6170v1,Lang Tong
1303.6777v1,Andreas Angerer
1303.6777v1,Remi Smirra
1303.6777v1,Alwin Hoffmann
1303.6777v1,Andreas Schierl
1303.6777v1,Michael Vistein
1303.6777v1,Wolfgang Reif
1304.1098v1,A. Elfes
1304.3075v1,Shoshana Abel
1304.1346v3,Tinne De Laet
1304.1346v3,Wouter Schaekers
1304.1346v3,Jonas de Greef
1304.1346v3,Herman Bruyninckx
1304.2888v1,Nicolas Bredeche
1304.2888v1,Jean-Marc Montanier
1304.2888v1,Berend Weel
1304.2888v1,Evert Haasdijk
1304.3663v4,John-Olof Nilsson
1304.3663v4,Dave Zachariah
1304.3663v4,Isaac Skog
1304.3663v4,Peter Händel
1304.3999v1,Matthieu Geist
1304.3999v1,Bruno Scherrer
1304.5568v1,Andrew Fuller
1304.5568v1,Vedran Budimcic
1304.5878v1,Markus Bader
1304.5878v1,Johann Prankl
1304.5878v1,Markus Vincze
1304.6146v1,Advait Jain
1304.6146v1,Marc D. Killpack
1304.6146v1,Aaron Edsinger
1304.6146v1,Charles C. Kemp
1304.7256v2,Shaunak D. Bopardikar
1304.7256v2,Brendan J. Englot
1304.7256v2,Alberto Speranzon
1304.8019v1,Gerhard Kurz
1304.8019v1,Igor Gilitschenski
1304.8019v1,Simon Julier
1304.8019v1,Uwe D. Hanebeck
1305.1102v2,Luis I. Reyes Castro
1305.1102v2,Pratik Chaudhari
1305.1102v2,Jana Tumova
1305.1102v2,Sertac Karaman
1305.1102v2,Emilio Frazzoli
1305.1102v2,Daniela Rus
1305.2042v3,Alexander Herzog
1305.2042v3,Ludovic Righetti
1305.2042v3,Felix Grimminger
1305.2042v3,Peter Pastor
1305.2042v3,Stefan Schaal
1305.2299v1,Joshua Bialkowski
1305.2299v1,Michael Otte
1305.2299v1,Emilio Frazzoli
1305.2889v3,Kiril Solovey
1305.2889v3,Oren Salzman
1305.2889v3,Dan Halperin
1305.5024v1,Shilpa Gulati
1305.5024v1,Chetan Jhurani
1305.5024v1,Benjamin Kuipers
1305.5025v1,Shilpa Gulati
1305.5025v1,Chetan Jhurani
1305.5025v1,Benjamin Kuipers
1305.6129v1,Kian Hsiang Low
1305.6129v1,John M. Dolan
1305.6129v1,Pradeep Khosla
1305.6568v1,Arthur Carvalho
1305.6568v1,Renato Oliveira
1305.7432v1,Amanda Whitbrook
1305.7432v1,Uwe Aickelin
1305.7432v1,Jonathan M. Garibaldi
1305.7484v1,Anirudha Majumdar
1305.7484v1,Ram Vasudevan
1305.7484v1,Mark M. Tobenkin
1305.7484v1,Russ Tedrake
1306.1491v1,Jie Chen
1306.1491v1,Kian Hsiang Low
1306.1491v1,Colin Keng-Yan Tan
1306.0386v4,Bruno Scherrer
1306.0665v1,Manfred Eppe
1306.0665v1,Mehul Bhatt
1306.0785v3,Jean Gregoire
1306.0785v3,Silvère Bonnabel
1306.0785v3,Arnaud de La Fortelle
1306.0963v1,Been Kim
1306.0963v1,Caleb M. Chacha
1306.0963v1,Julie Shah
1306.1144v1,M. Zohaib
1306.1144v1,M. Pasha
1306.1144v1,R. A. Riaz
1306.1144v1,N. Javaid
1306.1144v1,M. Ilahi
1306.1144v1,R. D. Khan
1306.1520v1,Bruno Scherrer
1306.1520v1,Matthieu Geist
1306.1591v1,Branko Ristic
1306.1591v1,Alex Skvortsov
1306.1591v1,Andrew Walker
1306.1956v1,Paola Flocchini
1306.1956v1,Nicola Santoro
1306.1956v1,Giovanni Viglietta
1306.1956v1,Masafumi Yamashita
1306.3172v1,Tiancheng Li
1306.3172v1,Shudong Sun
1306.3172v1,Tariq Pervez Sattar
1306.3532v4,Lucas Janson
1306.3532v4,Edward Schmerling
1306.3532v4,Ashley Clark
1306.3532v4,Marco Pavone
1306.3551v1,Michael Zillich
1306.3551v1,Maren Bennewitz
1306.3551v1,Maria Fox
1306.3551v1,Justus Piater
1306.3551v1,Dejan Pangercic
1306.4672v1,Tirtharaj Dash
1306.4672v1,Goutam Mishra
1306.4672v1,Tanistha Nayak
1306.5166v1,Peter Hegarty
1306.5166v1,Anders Martinsson
1306.5166v1,Dmitry Zhelezov
1306.5707v2,Jaeyong Sung
1306.5707v2,Bart Selman
1306.5707v2,Ashutosh Saxena
1306.6294v2,Ashesh Jain
1306.6294v2,Brian Wojcik
1306.6294v2,Thorsten Joachims
1306.6294v2,Ashutosh Saxena
1307.0276v3,Guang-Xun Du
1307.0276v3,Quan Quan
1307.0276v3,Kai-Yuan Cai
1307.0813v2,Marc Peter Deisenroth
1307.0813v2,Peter Englert
1307.0813v2,Jan Peters
1307.0813v2,Dieter Fox
1307.1061v1,John-Olof Nilsson
1307.1061v1,Peter Händel
1307.1212v1,Ridha Nasri
1307.1212v1,Zwi Altman
1307.1408v2,Naisan Benatar
1307.1408v2,Uwe Aickelin
1307.1408v2,Jonathan M. Garibaldi
1307.1870v1,Jean-Baptiste Mouret
1307.1870v1,Sylvain Koos
1307.1870v1,Stéphane Doncieux
1307.3224v1,Igor Cizelj
1307.3224v1,Calin Belta
1307.5641v1,Steven Dinger
1307.5641v1,John Dickens
1307.5641v1,Adam Pantanowitz
1307.7129v1,Megumi Fujita
1307.7129v1,Yuki Goto
1307.7129v1,Naoyuki Nide
1307.7129v1,Ken Satoh
1307.7129v1,Hiroshi Hosobe
1307.7170v2,Antonio Franchi
1307.7170v2,Paolo Stegagno
1307.7170v2,Giuseppe Oriolo
1307.7195v1,Maurizio Bruglieri
1307.7195v1,Alberto Colorni
1307.7195v1,Alessandro Luè
1307.7263v1,Cristian Ioan Vasile
1307.7263v1,Calin Belta
1307.7342v1,Hiromu Mori
1307.7342v1,Shoji Makino
1307.7342v1,Tomasz M. Rutkowski
1307.7351v2,Emanuele Bastianelli
1307.7351v2,Domenico Bloisi
1307.7351v2,Roberto Capobianco
1307.7351v2,Guglielmo Gemignani
1307.7351v2,Luca Iocchi
1307.7351v2,Daniele Nardi
1307.7398v1,Benjamin Andres
1307.7398v1,Philipp Obermeier
1307.7398v1,Orkunt Sabuncu
1307.7398v1,Torsten Schaub
1307.7398v1,David Rajaratnam
1307.7405v1,P. A. Wałȩga
1307.7461v1,Esra Erdem
1307.7461v1,Volkan Patoglu
1307.7461v1,Peter Schüller
1307.7494v1,Zeynep Dogmus
1307.7494v1,Esra Erdem
1307.7494v1,Volkan Patoglu
1307.8084v1,Shiqi Zhang
1307.8084v1,Mohan Sridharan
1308.0037v3,Ryan K. Williams
1308.0037v3,Andrea Gasparri
1308.0037v3,Bhaskar Krishnamachari
1308.0189v4,Oren Salzman
1308.0189v4,Dan Halperin
1308.0517v3,Giovanni Indiveri
1308.0517v3,Gianfranco Parlangeli
1308.2923v1,Shangxing Wang
1308.2923v1,Andrea Gasparri
1308.2923v1,Bhaskar Krishnamachari
1308.3015v1,Nisar Ahmed
1308.3015v1,Tsung-Lin Yang
1308.3015v1,Mark Campbell
1308.3536v3,Henry Adams
1308.3536v3,Gunnar Carlsson
1308.3689v2,Antoine Cully
1308.3689v2,Jean-Baptiste Mouret
1308.3956v3,Jingjin Yu
1308.3956v3,Soon-Jo Chung
1308.3956v3,Petros G. Voulgaris
1308.4294v1,Enzo Fioriti
1308.4294v1,Stefano Chiesa
1308.4294v1,Fabio Fratichini
1308.5133v1,Naisan Benatar
1308.5133v1,Uwe Aickelin
1308.5133v1,Jonathan M. Garibald
1308.6250v1,Yongcan Cao
1308.6250v1,Jonathan Muse
1308.6250v1,David Casbeer
1308.6250v1,Derek Kingston
1309.0442v1,Saddek Bensalem
1309.0442v1,Lavindra de Silva
1309.0442v1,Félix Ingrand
1309.0442v1,Rongjie Yan
1309.0535v3,Daniel Zelazo
1309.0535v3,Antonio Franchi
1309.0535v3,Heinrich H. Bülthoff
1309.0535v3,Paolo Robuffo Giordano
1309.0671v1,Ruben Martinez-Cantin
1309.0766v1,Frank Havlak
1309.0766v1,Mark Campbell
1309.1029v2,Maximilian Ranneberg
1309.1788v1,Sekou L. Remy
1309.2077v1,Nuno Mendes
1309.2077v1,Pedro Neto
1309.2077v1,J. Norberto Pires
1309.2077v1,Altino Loureiro
1309.2078v1,Pedro Neto
1309.2078v1,Nuno Mendes
1309.2079v1,Pedro Neto
1309.2079v1,Nuno Mendes
1309.2079v1,Norberto Pires
1309.2079v1,Paulo Moreira
1309.2081v1,Nuno Mendes
1309.2081v1,Pedro Neto
1309.2081v1,Norberto Pires
1309.2081v1,Altino Loureiro
1309.2086v1,Pedro Neto
1309.2086v1,Nuno Mendes
1309.2086v1,Ricardo Araújo
1309.2086v1,J. Norberto Pires
1309.2086v1,A. Paulo Moreira
1309.2089v1,Marcos Ferreira
1309.2089v1,António Paulo Moreira
1309.2089v1,Pedro Neto
1309.2090v1,Pedro Neto
1309.2090v1,Norberto Pires
1309.2090v1,Paulo Moreira
1309.2093v1,Pedro Neto
1309.2093v1,Norberto Pires
1309.2093v1,Paulo Moreira
1309.2660v2,Jeannette Bohg
1309.2660v2,Antonio Morales
1309.2660v2,Tamim Asfour
1309.2660v2,Danica Kragic
1309.4545v1,Yuanxin Wu
1309.4550v1,Julien Alexandre Dit Sandretto
1309.4550v1,Cyprien Nicolas
1309.4714v1,Ann L. Edwards
1309.4714v1,Alexandra Kearney
1309.4714v1,Michael Rory Dawson
1309.4714v1,Richard S. Sutton
1309.4714v1,Patrick M. Pilarski
1309.4959v1,Gábor Hegedüs
1309.4959v1,Josef Schicho
1309.4959v1,Hans-Peter Schröcker
1309.5390v1,Nikolay Atanasov
1309.5390v1,Jerome Le Ny
1309.5390v1,Kostas Daniilidis
1309.5390v1,George J. Pappas
1309.6041v5,Jingjin Yu
1309.6041v5,Sertac Karaman
1309.6041v5,Daniela Rus
1309.6348v1,Nicola Bezzo
1309.6348v1,Patricio J. Cruz Davalos
1309.6348v1,Francesco Sorrentino
1309.6348v1,Rafael Fierro
1309.6603v2,Quentin Bramas
1309.6603v2,Sébastien Tixeuil
1309.7666v3,Sara Gholipour P.
1309.7666v3,Heydar Toosian Shandiz
1309.7666v3,Mobin Alizadeh
1309.7666v3,Sara Minagar
1309.7666v3,Seyed Javad Kazemitabar
1309.7960v2,Subhrajit Bhattacharya
1309.7960v2,Mihail Pivtoraiko
1310.0063v2,Patrick Walters
1310.0063v2,Warren E. Dixon
1310.2279v1,Blesson Varghese
1310.2279v1,Gerard McKee
1310.2539v2,Axel Barrau
1310.2539v2,Silvere Bonnabel
1310.4168v1,Vidya N. Murali
1310.4168v1,Anthony L. Threatt
1310.4168v1,Joe Manganelli
1310.4168v1,Paul M. Yanik
1310.4168v1,Sumod K. Mohan
1310.4168v1,Akshay A. Apte
1310.4168v1,Raghavendran Ramachandran
1310.4168v1,Linnea Smolentzov
1310.4168v1,Johnell Brooks
1310.4168v1,Ian D. Walker
1310.4168v1,Keith E. Green
1310.5828v2,Jean Gregoire
1310.5828v2,Silvère Bonnabel
1310.5828v2,Arnaud de La Fortelle
1310.6767v1,Yogesh Girdhar
1310.6767v1,David Whitney
1310.6767v1,Gregory Dudek
1310.7062v1,Ian R. Manchester
1310.7062v1,Jack Umenberger
1310.7568v1,Atsushi Tero
1310.7568v1,Masakazu Akiyama
1310.7568v1,Dai Owaki
1310.7568v1,Takeshi Kano
1310.7568v1,Akio Ishiguro
1310.7568v1,Ryo Kobayashi
1310.8097v3,Hans-Peter Schröcker
1310.8097v3,Matthias J. Weber
1311.0352v1,John-John Cabibihan
1311.0352v1,Hifza Javed
1311.0352v1,Marcelo Ang Jr.
1311.0352v1,Sharifah Mariam Aljunied
1311.0388v1,Tapomayukh Bhattacharjee
1311.0388v1,Yonghwan Oh
1311.0388v1,Sang-Rok Oh
1311.0541v1,Joshua Bialkowski
1311.0541v1,Michael Otte
1311.0541v1,Emilio Frazzoli
1311.0801v2,Tad Hogg
1311.0959v1,Tapomayukh Bhattacharjee
1311.0959v1,Yonghwan Oh
1311.0959v1,Sang-Rok Oh
1311.1761v1,Sergey Levine
1311.1839v2,Scott Kuindersma
1311.1839v2,Frank Permenter
1311.1839v2,Russ Tedrake
1311.2796v1,Vaibhav Srivastava
1311.2796v1,Amit Surana
1311.2796v1,Miguel P. Eckstein
1311.2796v1,Francesco Bullo
1311.3192v1,Andreas ten Pas
1311.3192v1,Robert Platt
1311.3429v2,Ahmet Fatih Tabak
1311.3429v2,Serhat Yesilyurt
1311.4419v1,Zhaodan Kong
1311.4419v1,Kayhan Ozcimder
1311.4419v1,Nathan W. Fuller
1311.4419v1,John Baillieul
1311.3979v4,Dongmyoung Shin
1311.3979v4,Sung Gil Park
1311.3979v4,Byung Soo Song
1311.3979v4,Eung Su Kim
1311.3979v4,Oleg Kupervasser
1311.3979v4,Denis Pivovartchuk
1311.3979v4,Ilya Gartseev
1311.3979v4,Oleg Antipov
1311.3979v4,Evgeniy Kruchenkov
1311.3979v4,Alexey Milovanov
1311.3979v4,Andrey Kochetov
1311.3979v4,Igor Sazonov
1311.3979v4,Igor Nogtev
1311.3979v4,Sun Woo Hyun
1311.4769v2,Yuanxin Wu
1311.4296v1,Stefanie Jegelka
1311.4296v1,Francis Bach
1311.4296v1,Suvrit Sra
1311.4527v1,Jose Bento
1311.4527v1,Nate Derbinsky
1311.4527v1,Javier Alonso-Mora
1311.4527v1,Jonathan Yedidia
1311.4572v1,P. Neto
1311.4572v1,J. N. Pires
1311.4572v1,A. P Moreira
1311.4573v1,Pedro Neto
1311.4625v2,Ian R. Manchester
1311.4625v2,Jean-Jacques E. Slotine
1311.4952v1,Deepanwita Das
1311.4952v1,Srabani Mukhopadhyaya
1311.5787v1,Carlos Eduardo de Brito Novaes
1311.5787v1,Paulo Sergio Pereira da Silva
1311.5787v1,Pierre Rouchon
1311.5796v1,Igor Gilitschenski
1311.5796v1,Gerhard Kurz
1311.5796v1,Simon J. Julier
1311.5796v1,Uwe D. Hanebeck
1312.4552v2,Muhammad Zohaib
1312.4552v2,Syed Mustafa Pasha
1312.4552v2,Nadeem Javaid
1312.4552v2,Jamshed Iqbal
1311.6658v1,Yier Wu
1311.6658v1,Alexandr Klimchik
1311.6658v1,Anatol Pashkevich
1311.6658v1,Stéphane Caro
1311.6658v1,Benoît Furet
1311.6674v1,Alexandr Klimchik
1311.6674v1,Yier Wu
1311.6674v1,Stéphane Caro
1311.6674v1,Claire Dumas
1311.6674v1,Benoît Furet
1311.6674v1,Anatol Pashkevich
1311.6676v1,Alexandr Klimchik
1311.6676v1,Yier Wu
1311.6676v1,Gabriel ABBA
1311.6676v1,Benoît Furet
1311.6676v1,Anatol Pashkevich
1311.6677v1,Alexandr Klimchik
1311.6677v1,Yier Wu
1311.6677v1,Stéphane Caro
1311.6677v1,Benoît Furet
1311.6677v1,Anatol Pashkevich
1311.6810v1,Alexandr Klimchik
1311.6810v1,Yier Wu
1311.6810v1,Claire Dumas
1311.6810v1,Stéphane Caro
1311.6810v1,Benoît Furet
1311.6810v1,Anatol Pashkevich
1311.6685v1,Alexandr Klimchik
1311.6685v1,Anatol Pashkevich
1311.6685v1,Damien Chablat
1311.6751v1,Alexandr Klimchik
1311.6751v1,Stéphane Caro
1311.6751v1,Yier Wu
1311.6751v1,Damien Chablat
1311.6751v1,Benoît Furet
1311.6751v1,Anatol Pashkevich
1311.7434v3,Joshua Hernandez
1311.7434v3,Konstantine Tsotsos
1311.7434v3,Stefano Soatto
1312.1038v3,Aviv Adler
1312.1038v3,Mark de Berg
1312.1038v3,Dan Halperin
1312.1038v3,Kiril Solovey
1312.1060v2,Hamid Ahmadinezhad
1312.1060v2,Zijia Li
1312.1060v2,Josef Schicho
1312.1915v1,Alejandro Cornejo
1312.1915v1,Radhika Nagpal
1312.2526v1,Vaibhav Kumar Mehta
1312.2526v1,Filippo Arrichiello
1312.2642v1,P. Kiran Sree
1312.2642v1,G. V. S. Raju
1312.2642v1,S. Viswandha Raju
1312.2642v1,N. S. S. S. N Usha Devi
1312.2822v1,Konstantinos Charalampous
1312.2822v1,Ioannis Kostavelis
1312.2822v1,Dimitrios Chrysostomou
1312.2822v1,Angelos Amanatiadis
1312.2822v1,Antonios Gasteratos
1312.3222v1,Attila Pasztor
1312.3222v1,Robert Pap-Szigeti
1312.3222v1,Erika Torok
1312.3738v1,Amiraj Dhawan
1312.3738v1,Parag Oak
1312.3738v1,Rahul Mishra
1312.3738v1,George Puthanpurackal
1312.4162v1,David Espès
1312.4162v1,Ana Maria Pistea
1312.4162v1,Charles Canaff
1312.4162v1,Ioana Iordache
1312.4162v1,Philippe Le Parc
1312.4162v1,Emanuel Radoi
1312.4601v1,Eduardo Feo Flushing
1312.4601v1,Luca M. Gambardella
1312.4601v1,Gianni A. Di Caro
1312.4634v1,Sharul Agrawal
1312.4634v1,Mr. Ravi Prakash
1312.4634v1,Prof. Zunnun Narmawala
1312.6573v1,Kyle Klein
1312.6573v1,Subhash Suri
1312.5952v1,Christian Schlegel
1312.5952v1,Ulrik Pagh Schultz
1312.5952v1,Serge Stinckwich
1312.6533v2,Quang-Cuong Pham
1312.7477v1,Han Wang
1312.7572v1,Selma Kchir
1312.7572v1,Tewfik Ziadi
1312.7572v1,Mikal Ziane
1312.7572v1,Serge Stinckwich
1312.7602v2,Vu Anh Huynh
1312.7602v2,Leonid Kogan
1312.7602v2,Emilio Frazzoli
1401.0799v1,Tobias Kretz
1401.0799v1,Karsten Lehmann
1401.0799v1,Ingmar Hofsäß
1401.0889v2,Yue Guo
1401.0889v2,Xuelian Shen
1401.0889v2,Zhanfeng Zhu
1401.1376v1,Thomas Buchmann
1401.1376v1,Johannes Baumgartl
1401.1376v1,Dominik Henrich
1401.1376v1,Bernhard Westfechtel
1401.4127v3,Emanuel Diamant
1401.7612v2,Jake P. Taylor-King
1401.7612v2,Benjamin Franz
1401.7612v2,Christian A. Yates
1401.7612v2,Radek Erban
1405.7705v1,Jürgen Sturm
1405.7705v1,Cyrill Stachniss
1405.7705v1,Wolfram Burgard
1401.3903v1,Noa Agmon
1401.3903v1,Gal A. Kaminka
1401.3903v1,Sarit Kraus
1401.3985v1,Md Abdullah Al Mamun
1401.3985v1,Christian Berger
1401.3985v1,Jörgen Hansson
1401.4446v1,Cosmin Basca
1401.4446v1,Mihai Talos
1401.4446v1,Remus Brad
1401.4994v1,Nikolaos Mavridis
1401.5181v1,Fahad Moazzam Dar
1401.5181v1,Umer Asgher
1401.5181v1,Daniyal Malik
1401.5181v1,Emmad Adil
1401.5181v1,Hassan Shahzad
1401.5181v1,Anees Ali
1401.5224v1,Nicola Ivan Giannoccaro
1401.5224v1,Giovanni Indiveri
1401.5224v1,Luigi Spedicato
1401.5232v1,Konstantinos Dermitzakis
1401.5232v1,Juan Pablo Carbajal
1401.5657v1,Marek Kurdej
1401.5657v1,Julien Moras
1401.5657v1,Véronique Cherfaoui
1401.5657v1,Philippe Bonnifait
1401.6517v1,Jiangcheng Chen
1401.6517v1,Xiaodong Zhang
1401.6517v1,Lei Zhu
1401.6775v1,Michael Hoy
1401.6904v3,Hanlei Wang
1401.7860v2,Gaiane Panina
1401.7860v2,Dirk Siersma
1402.0009v1,Mark McClelland
1402.0009v1,Tara Estlin
1402.0009v1,Mark Campbell
1402.0051v2,Nikolay A. Atanasov
1402.0051v2,Jerome Le Ny
1402.0051v2,George J. Pappas
1402.0400v1,SeoungKyou Lee
1402.0400v1,Aaron Becker
1402.0400v1,Sándor P. Fekete
1402.0400v1,Alexander Kröller
1402.0400v1,James McLurkin
1402.0649v2,Joni Pajarinen
1402.0649v2,Ville Kyrki
1402.1283v1,Abdallah Zaidi
1402.1283v1,Nizar Rokbani
1402.1283v1,Adel. M. Alimi
1402.1713v1,Liang Ma
1402.1713v1,Wei Zhang
1402.1713v1,Bo Hu
1402.1713v1,Damien Chablat
1402.1713v1,Fouad Bennis
1402.1713v1,François Guillaume
1402.1896v2,Jingjin Yu
1402.1896v2,Mac Schwager
1402.1896v2,Daniela Rus
1402.2507v1,Matteo Lasagni
1402.2507v1,Kay Römer
1402.2735v1,Timothy M. Caldwell
1402.2735v1,Dave Coleman
1402.2735v1,Nikolaus Correll
1402.2996v1,Valery Vilisov
1402.3213v1,Aitor Aladren
1402.3213v1,Sasa Bodiroza
1402.3213v1,Hamidreza Chitsaz
1402.3213v1,J. J. Guerrero
1402.3213v1,Verena Hafner
1402.3213v1,Kris Hauser
1402.3213v1,Aleksandar Jevtic
1402.3213v1,Moslem Kazemi
1402.3213v1,Bruno Lara
1402.3213v1,Gonzalo Lopez-Nicolas
1402.3213v1,Peer Neubert
1402.3213v1,Peter Protzel
1402.3213v1,Laurel D. Riek
1402.3213v1,Niko Sunderhauf
1402.3213v1,Chee Yap
1402.3588v2,Gábor Vásárhelyi
1402.3588v2,Csaba Virágh
1402.3588v2,Gergő Somorjai
1402.3588v2,Norbert Tarcai
1402.3588v2,Tamás Szörényi
1402.3588v2,Tamás Nepusz
1402.3588v2,Tamás Vicsek
1402.3653v1,Aaron Becker
1402.3653v1,Chris Ertel
1402.3653v1,James McLurkin
1402.3689v1,Maxime Janvier
1402.3689v1,Xavier Alameda-Pineda
1402.3689v1,Laurent Girin
1402.3689v1,Radu Horaud
1402.3735v2,Dimitra Panagou
1402.3735v2,Matthew Turpin
1402.3735v2,Vijay Kumar
1402.3749v1,Aaron Becker
1402.3749v1,Erik D. Demaine
1402.3749v1,Sándor P. Fekete
1402.3749v1,James McLurkin
1402.4004v1,Ella Gale
1402.4004v1,Ben de Lacy Costello
1402.4004v1,Andrew Adamatzky
1402.4007v1,Ella Gale
1402.4007v1,Ben de Lacy Costello
1402.4007v1,Andrew Adamatzky
1402.4907v1,Leonardo Romero
1402.4907v1,Carlos Lara
1402.5188v1,Chao Wang
1402.5233v1,Dinesh Rabindran
1402.5233v1,Delbert Tesar
1402.5450v2,Nicholas Rotella
1402.5450v2,Michael Bloesch
1402.5450v2,Ludovic Righetti
1402.5450v2,Stefan Schaal
1402.5461v1,Dinesh Rabindran
1402.5639v1,Zhen Kan
1402.5639v1,Justin Klotz
1402.5639v1,Eduardo L. Pasiliao Jr
1402.5639v1,John M. Shea
1402.5639v1,Warren E. Dixon
1402.5708v1,Lavdim Kurtaj
1402.5708v1,Ilir Limani
1402.5708v1,Vjosa Shatri
1402.5708v1,Avni Skeja
1402.5761v3,Zijia Li
1402.5761v3,Josef Schicho
1402.6050v1,Saurabh Kumar Ariyan
1402.6050v1,Eshant Bagela
1402.6050v1,Akanksha Priyadarshin
1402.7050v1,Serena Ivaldi
1402.7050v1,Vincent Padois
1402.7050v1,Francesco Nori
1403.0879v1,Harold Roberto Martinez Salazar
1403.0879v1,Juan Pablo Carbajal
1403.0879v1,Yuri P. Ivanenko
1403.1202v2,Andrea Cavagna
1403.1202v2,Lorenzo Del Castello
1403.1202v2,Irene Giardina
1403.1202v2,Tomas Grigera
1403.1202v2,Asja Jelic
1403.1202v2,Stefania Melillo
1403.1202v2,Thierry Mora
1403.1202v2,Leonardo Parisi
1403.1202v2,Edmondo Silvestri
1403.1202v2,Massimiliano Viale
1403.1202v2,Aleksandra M. Walczak
1403.1455v1,Damien Chablat
1403.1455v1,Ranjan Jha
1403.1455v1,Fabrice Rouillier
1403.1455v1,Guillaume Moroz
1403.2174v1,Yuanxin Wu
1403.2174v1,Jinling Wang
1403.2174v1,Dewen Hu
1403.2483v2,Edward Schmerling
1403.2483v2,Lucas Janson
1403.2483v2,Marco Pavone
1403.2625v1,Sruti Gan Chaudhuri
1403.2625v1,Swapnil Ghike
1403.2625v1,Shrainik Jain
1403.2625v1,Krishnendu Mukhopadhyaya
1403.2906v1,Murat Karakaya
1403.4174v1,Jana Tumova
1403.4174v1,Dimos V. Dimarogonas
1403.5195v1,Martin Barczyk
1403.5195v1,Silvère Bonnabel
1403.5195v1,Jean-Emmanuel Deschaud
1403.5195v1,François Goulette
1403.5204v3,Hanlei Wang
1403.5374v1,Justin Z. Tang
1403.5374v1,Ian R. Manchester
1403.5384v2,Reza Iraji
1403.5384v2,Hamidreza Chitsaz
1403.5986v3,Guang-Xun Du
1403.5986v3,Quan Quan
1403.5986v3,Binxian Yang
1403.5986v3,Kai-Yuan Cai
1403.6946v1,Josiah Walker
1403.6946v1,Trent Houliston
1403.6946v1,Brendan Annable
1403.6946v1,Alex Biddulph
1403.6946v1,Andrew Dabson
1403.6946v1,Jake Fountain
1403.6946v1,Taylor Johnson
1403.6946v1,Jordan Johnson
1403.6946v1,Mitchell Metcalfe
1403.6946v1,Anita Sugo
1403.6946v1,Stephan K. Chalup
1403.6946v1,Robert A. R. King
1403.6946v1,Alexandre Mendes
1403.6946v1,Peter Turner
1403.7714v2,Oren Salzman
1403.7714v2,Dan Halperin
1404.0338v1,Sung G. Lee
1404.0338v1,Magnus Egerstedt
1404.1695v1,Congduc Pham
1404.1695v1,Fumitoshi Matsuno
1404.1695v1,Serge Stinckwich
1404.2149v2,Matteo Gallet
1404.2149v2,Georg Nawratil
1404.2149v2,Josef Schicho
1404.2166v1,Andrew Dobson
1404.2166v1,George V. Moustakides
1404.2166v1,Kostas E. Bekris
